meeting_id,user_a_id,user_b_id,meeting_number,meeting_date,time_slot,location_id,success,engaged,outcome_stage,location_name
8407,152,267,1,2025-05-15,afternoon,3,True,True,engaged,14th Ave Green Corridor
8408,61,237,1,2025-05-19,early_evening,11,True,False,continued,Dahill Road Pocket Park
8409,137,177,1,2025-03-20,early_evening,16,True,False,continued,60th St Sitting Area
8410,39,178,1,2025-05-24,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8411,62,224,1,2025-12-26,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8412,135,177,1,2025-05-30,late_evening,7,False,False,stopped,Community center courtyard
8413,96,180,1,2025-10-15,early_evening,9,True,False,continued,Local café seating area
8414,10,52,1,2025-03-13,early_evening,3,True,False,continued,14th Ave Green Corridor
8415,165,255,1,2025-05-22,afternoon,1,True,False,continued,Leif Ericson Park - benches
8416,90,141,1,2025-09-05,late_evening,14,False,False,stopped,45th St Mini Playground
8417,15,53,1,2025-09-20,early_evening,18,True,False,continued,Neighborhood clinic garden
8418,141,245,1,2025-02-18,early_evening,15,True,False,continued,16th Ave Shul Courtyard
8419,161,273,1,2025-06-15,late_evening,4,True,False,continued,18th Ave Small Plaza
8420,181,286,1,2025-08-01,afternoon,1,True,False,continued,Leif Ericson Park - benches
8421,175,221,1,2025-08-02,early_evening,3,True,False,continued,14th Ave Green Corridor
8422,180,292,1,2025-07-26,early_evening,14,True,False,continued,45th St Mini Playground
8423,76,192,1,2025-09-16,late_evening,10,True,False,continued,Side-street benches near 15th Ave
8424,119,178,1,2025-12-06,late_evening,19,True,False,continued,10th Ave bus stop benches
8425,37,205,1,2025-02-28,early_evening,4,True,False,continued,18th Ave Small Plaza
8426,174,275,1,2025-01-22,early_evening,7,True,False,continued,Community center courtyard
8427,36,250,1,2025-09-06,late_evening,13,True,False,continued,13th Ave Plaza Seating
8428,38,231,1,2025-09-15,early_evening,3,True,False,continued,14th Ave Green Corridor
8429,40,254,1,2025-02-23,afternoon,19,True,False,continued,10th Ave bus stop benches
8430,45,182,1,2025-09-08,early_evening,9,True,False,continued,Local café seating area
8431,2,166,1,2025-10-11,afternoon,1,True,False,continued,Leif Ericson Park - benches
8432,203,237,1,2025-05-24,late_evening,1,True,False,continued,Leif Ericson Park - benches
8433,18,251,1,2025-09-22,early_evening,16,True,False,continued,60th St Sitting Area
8434,138,203,1,2025-05-10,afternoon,9,False,False,stopped,Local café seating area
8435,37,205,1,2025-04-24,afternoon,13,True,False,continued,13th Ave Plaza Seating
8436,195,261,1,2025-09-23,afternoon,13,True,False,continued,13th Ave Plaza Seating
8437,19,183,1,2025-10-14,early_evening,4,True,False,continued,18th Ave Small Plaza
8438,85,101,1,2025-06-12,early_evening,13,True,False,continued,13th Ave Plaza Seating
8439,59,179,1,2025-01-20,early_evening,18,True,False,continued,Neighborhood clinic garden
8440,1,106,1,2025-12-28,late_evening,2,True,False,continued,Borough Park Library
8441,135,186,1,2025-08-09,afternoon,13,True,False,continued,13th Ave Plaza Seating
8442,12,268,1,2025-10-24,afternoon,3,True,False,continued,14th Ave Green Corridor
8443,64,88,1,2025-03-26,early_evening,4,True,False,continued,18th Ave Small Plaza
8444,181,251,1,2025-08-01,early_evening,4,True,True,engaged,18th Ave Small Plaza
8445,69,258,1,2025-08-15,early_evening,15,True,False,continued,16th Ave Shul Courtyard
8446,74,92,1,2025-03-19,early_evening,1,True,False,continued,Leif Ericson Park - benches
8447,89,133,1,2025-01-17,afternoon,5,True,False,continued,Schoolyard near 50th St
8448,255,259,1,2025-09-10,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8449,142,245,1,2025-01-18,early_evening,2,True,False,continued,Borough Park Library
8450,52,102,1,2025-01-19,early_evening,13,True,False,continued,13th Ave Plaza Seating
8451,66,71,1,2025-09-29,afternoon,18,True,False,continued,Neighborhood clinic garden
8452,38,231,1,2025-01-05,early_evening,1,True,False,continued,Leif Ericson Park - benches
8453,224,230,1,2025-11-16,early_evening,2,True,False,continued,Borough Park Library
8454,152,267,1,2025-08-24,late_evening,19,True,True,engaged,10th Ave bus stop benches
8455,176,178,1,2025-03-03,afternoon,3,True,False,continued,14th Ave Green Corridor
8456,27,34,1,2025-10-30,early_evening,1,False,False,stopped,Leif Ericson Park - benches
8457,21,187,1,2025-10-13,early_evening,18,True,False,continued,Neighborhood clinic garden
8458,13,271,1,2025-11-09,early_evening,17,True,True,engaged,Overpass seating by New Utrecht Ave
8459,19,174,1,2025-03-25,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8460,96,156,1,2025-04-30,early_evening,7,True,False,continued,Community center courtyard
8461,17,43,1,2025-10-11,afternoon,17,True,False,continued,Overpass seating by New Utrecht Ave
8462,91,124,1,2025-10-31,late_evening,10,True,False,continued,Side-street benches near 15th Ave
8463,37,222,1,2025-10-16,afternoon,10,True,False,continued,Side-street benches near 15th Ave
8464,125,289,1,2025-11-03,early_evening,14,True,False,continued,45th St Mini Playground
8465,123,137,1,2025-05-12,afternoon,10,True,False,continued,Side-street benches near 15th Ave
8466,37,277,1,2025-07-13,early_evening,7,True,False,continued,Community center courtyard
8467,269,274,1,2025-08-28,early_evening,4,True,False,continued,18th Ave Small Plaza
8468,244,282,1,2025-06-04,early_evening,7,True,False,continued,Community center courtyard
8469,180,246,1,2025-04-15,afternoon,7,True,False,continued,Community center courtyard
8470,162,204,1,2025-02-21,early_evening,4,True,False,continued,18th Ave Small Plaza
8471,65,89,1,2025-06-18,early_evening,5,True,False,continued,Schoolyard near 50th St
8472,108,273,1,2025-05-07,early_evening,13,True,False,continued,13th Ave Plaza Seating
8473,34,267,1,2025-07-25,late_evening,4,True,False,continued,18th Ave Small Plaza
8474,122,223,1,2025-02-01,early_evening,1,True,False,continued,Leif Ericson Park - benches
8475,120,137,1,2025-06-25,early_evening,3,True,False,continued,14th Ave Green Corridor
8476,127,281,1,2025-08-07,late_evening,3,True,False,continued,14th Ave Green Corridor
8477,32,155,1,2025-04-04,early_evening,13,True,False,continued,13th Ave Plaza Seating
8478,25,106,1,2025-11-07,early_evening,5,True,False,continued,Schoolyard near 50th St
8479,16,222,1,2025-03-16,late_evening,3,True,False,continued,14th Ave Green Corridor
8480,175,247,1,2025-03-06,late_evening,13,True,False,continued,13th Ave Plaza Seating
8481,82,179,1,2025-08-04,early_evening,1,True,False,continued,Leif Ericson Park - benches
8482,51,188,1,2025-03-05,late_evening,2,True,False,continued,Borough Park Library
8483,103,273,1,2025-01-08,afternoon,14,True,False,continued,45th St Mini Playground
8484,216,224,1,2025-03-23,early_evening,7,True,False,continued,Community center courtyard
8485,181,236,1,2025-01-21,late_evening,13,True,False,continued,13th Ave Plaza Seating
8486,33,233,1,2025-08-29,early_evening,14,True,False,continued,45th St Mini Playground
8487,203,237,1,2025-08-18,early_evening,18,False,False,stopped,Neighborhood clinic garden
8488,243,297,1,2025-02-12,early_evening,1,True,False,continued,Leif Ericson Park - benches
8489,84,292,1,2025-10-16,afternoon,13,True,False,continued,13th Ave Plaza Seating
8490,54,163,1,2025-06-28,late_evening,11,True,False,continued,Dahill Road Pocket Park
8491,31,194,1,2025-10-17,early_evening,3,True,False,continued,14th Ave Green Corridor
8492,187,293,1,2025-01-29,early_evening,18,True,False,continued,Neighborhood clinic garden
8493,95,283,1,2025-12-26,early_evening,4,True,False,continued,18th Ave Small Plaza
8494,9,186,1,2025-07-26,late_evening,17,False,False,stopped,Overpass seating by New Utrecht Ave
8495,10,228,1,2025-03-04,late_evening,9,True,False,continued,Local café seating area
8496,201,225,1,2025-08-01,late_evening,7,False,False,stopped,Community center courtyard
8497,215,218,1,2025-05-30,afternoon,2,True,False,continued,Borough Park Library
8498,202,228,1,2025-07-05,early_evening,17,True,False,continued,Overpass seating by New Utrecht Ave
8499,20,212,1,2025-07-07,early_evening,7,True,False,continued,Community center courtyard
8500,93,97,1,2025-09-03,late_evening,1,True,False,continued,Leif Ericson Park - benches
8501,194,294,1,2025-01-11,late_evening,1,True,False,continued,Leif Ericson Park - benches
8502,49,116,1,2025-06-22,afternoon,13,True,False,continued,13th Ave Plaza Seating
8503,110,169,1,2025-05-16,early_evening,2,True,False,continued,Borough Park Library
8504,91,191,1,2025-07-03,early_evening,9,True,False,continued,Local café seating area
8505,105,275,1,2025-09-14,late_evening,10,True,False,continued,Side-street benches near 15th Ave
8506,23,74,1,2025-11-16,late_evening,3,True,False,continued,14th Ave Green Corridor
8507,51,188,1,2025-10-15,afternoon,8,True,False,continued,Quiet corner near 53rd St
8508,131,216,1,2025-04-12,afternoon,3,True,False,continued,14th Ave Green Corridor
8509,128,206,1,2025-11-14,late_evening,18,True,False,continued,Neighborhood clinic garden
8510,146,207,1,2025-01-10,late_evening,15,True,False,continued,16th Ave Shul Courtyard
8511,22,225,1,2025-11-08,afternoon,3,True,False,continued,14th Ave Green Corridor
8512,73,116,1,2025-10-25,early_evening,7,True,False,continued,Community center courtyard
8513,199,229,1,2025-09-08,late_evening,7,True,False,continued,Community center courtyard
8514,152,153,1,2025-03-29,afternoon,19,True,False,continued,10th Ave bus stop benches
8515,160,244,1,2025-01-23,late_evening,4,False,False,stopped,18th Ave Small Plaza
8516,11,219,1,2025-01-10,afternoon,7,True,True,engaged,Community center courtyard
8517,19,141,1,2025-06-24,early_evening,18,True,False,continued,Neighborhood clinic garden
8518,62,205,1,2025-07-07,early_evening,2,True,False,continued,Borough Park Library
8519,4,11,1,2025-01-13,late_evening,7,True,False,continued,Community center courtyard
8520,57,130,1,2025-01-14,late_evening,2,True,False,continued,Borough Park Library
8521,43,179,1,2025-08-21,early_evening,9,True,True,engaged,Local café seating area
8522,175,248,1,2025-01-09,afternoon,4,True,False,continued,18th Ave Small Plaza
8523,103,192,1,2025-03-17,afternoon,19,True,False,continued,10th Ave bus stop benches
8524,83,155,1,2025-06-01,early_evening,4,True,False,continued,18th Ave Small Plaza
8525,34,150,1,2025-11-20,late_evening,2,False,False,stopped,Borough Park Library
8526,58,203,1,2025-03-17,early_evening,14,True,False,continued,45th St Mini Playground
8527,104,135,1,2025-11-20,early_evening,14,False,False,stopped,45th St Mini Playground
8528,64,126,1,2025-07-26,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8529,9,230,1,2025-05-25,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
8530,52,79,1,2025-10-01,early_evening,3,True,False,continued,14th Ave Green Corridor
8531,20,249,1,2025-10-26,afternoon,9,True,False,continued,Local café seating area
8532,60,127,1,2025-01-19,early_evening,1,True,False,continued,Leif Ericson Park - benches
8533,12,214,1,2025-03-13,early_evening,3,True,False,continued,14th Ave Green Corridor
8534,234,263,1,2025-04-15,late_evening,18,True,False,continued,Neighborhood clinic garden
8535,17,206,1,2025-09-22,afternoon,12,True,False,continued,Fort Hamilton Pkwy Triangle
8536,26,158,1,2025-05-24,early_evening,3,True,False,continued,14th Ave Green Corridor
8537,76,202,1,2025-10-31,afternoon,2,True,False,continued,Borough Park Library
8538,18,63,1,2025-07-27,afternoon,18,True,False,continued,Neighborhood clinic garden
8539,185,293,1,2025-05-28,afternoon,2,True,False,continued,Borough Park Library
8540,245,256,1,2025-06-02,afternoon,3,True,False,continued,14th Ave Green Corridor
8541,252,261,1,2025-05-25,afternoon,2,True,True,engaged,Borough Park Library
8542,23,71,1,2025-11-15,afternoon,1,True,False,continued,Leif Ericson Park - benches
8543,154,197,1,2025-10-14,early_evening,4,True,False,continued,18th Ave Small Plaza
8544,165,208,1,2025-04-27,early_evening,19,True,False,continued,10th Ave bus stop benches
8545,187,287,1,2025-12-09,early_evening,4,True,False,continued,18th Ave Small Plaza
8546,62,98,1,2025-07-11,early_evening,7,True,False,continued,Community center courtyard
8547,53,178,1,2025-11-02,afternoon,12,True,False,continued,Fort Hamilton Pkwy Triangle
8548,21,109,1,2025-05-26,afternoon,7,True,False,continued,Community center courtyard
8549,212,216,1,2025-09-27,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
8550,238,297,1,2025-07-14,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8551,119,178,1,2025-02-17,early_evening,9,True,False,continued,Local café seating area
8552,250,254,1,2025-12-25,early_evening,10,True,False,continued,Side-street benches near 15th Ave
8553,85,141,1,2025-01-05,early_evening,13,True,False,continued,13th Ave Plaza Seating
8554,75,81,1,2025-08-17,early_evening,11,False,False,stopped,Dahill Road Pocket Park
8555,213,286,1,2025-06-21,early_evening,13,True,False,continued,13th Ave Plaza Seating
8556,53,276,1,2025-06-23,late_evening,2,True,False,continued,Borough Park Library
8557,10,299,1,2025-02-07,afternoon,10,True,False,continued,Side-street benches near 15th Ave
8558,50,62,1,2025-07-13,early_evening,12,True,False,continued,Fort Hamilton Pkwy Triangle
8559,96,130,1,2025-06-23,early_evening,3,True,False,continued,14th Ave Green Corridor
8560,95,206,1,2025-08-04,early_evening,16,True,False,continued,60th St Sitting Area
8561,116,227,1,2025-07-16,late_evening,3,True,False,continued,14th Ave Green Corridor
8562,225,282,1,2025-04-23,early_evening,3,True,False,continued,14th Ave Green Corridor
8563,80,218,1,2025-02-10,early_evening,16,True,False,continued,60th St Sitting Area
8564,18,187,1,2025-08-18,late_evening,3,True,False,continued,14th Ave Green Corridor
8565,112,254,1,2025-01-26,early_evening,4,True,False,continued,18th Ave Small Plaza
8566,131,156,1,2025-09-02,early_evening,4,True,False,continued,18th Ave Small Plaza
8567,77,141,1,2025-11-01,afternoon,17,True,False,continued,Overpass seating by New Utrecht Ave
8568,208,209,1,2025-06-30,afternoon,5,True,False,continued,Schoolyard near 50th St
8569,1,106,1,2025-02-13,late_evening,10,True,True,engaged,Side-street benches near 15th Ave
8570,147,285,1,2025-12-05,early_evening,13,True,False,continued,13th Ave Plaza Seating
8571,18,130,1,2025-11-29,early_evening,9,True,False,continued,Local café seating area
8572,32,155,1,2025-04-16,early_evening,18,True,False,continued,Neighborhood clinic garden
8573,43,233,1,2025-09-14,early_evening,13,True,False,continued,13th Ave Plaza Seating
8574,57,198,1,2025-02-27,early_evening,4,True,False,continued,18th Ave Small Plaza
8575,171,191,1,2025-01-29,early_evening,18,True,False,continued,Neighborhood clinic garden
8576,8,96,1,2025-06-21,late_evening,7,True,False,continued,Community center courtyard
8577,77,94,1,2025-11-14,early_evening,1,True,True,engaged,Leif Ericson Park - benches
8578,270,283,1,2025-12-27,afternoon,3,True,False,continued,14th Ave Green Corridor
8579,83,250,1,2025-03-16,early_evening,9,True,False,continued,Local café seating area
8580,19,122,1,2025-09-08,late_evening,2,True,False,continued,Borough Park Library
8581,84,175,1,2025-07-11,early_evening,8,True,False,continued,Quiet corner near 53rd St
8582,56,247,1,2025-09-16,afternoon,4,True,False,continued,18th Ave Small Plaza
8583,200,210,1,2025-11-03,late_evening,7,True,False,continued,Community center courtyard
8584,217,297,1,2025-01-30,late_evening,1,True,False,continued,Leif Ericson Park - benches
8585,11,149,1,2025-09-13,early_evening,15,True,False,continued,16th Ave Shul Courtyard
8586,234,244,1,2025-01-09,early_evening,4,True,False,continued,18th Ave Small Plaza
8587,87,117,1,2025-04-19,afternoon,2,True,False,continued,Borough Park Library
8588,46,195,1,2025-12-21,afternoon,5,True,False,continued,Schoolyard near 50th St
8589,138,289,1,2025-12-01,late_evening,6,True,False,continued,Small playground on 17th Ave
8590,95,206,1,2025-05-02,afternoon,9,True,True,engaged,Local café seating area
8591,65,89,1,2025-07-05,afternoon,7,True,False,continued,Community center courtyard
8592,98,198,1,2025-04-23,afternoon,1,True,False,continued,Leif Ericson Park - benches
